blur_score,brightness,contrast,unique_id,dataset,split
398.77166514176224,97.43098294005102,36.71720307041106,101b9ebfc720,APTOS,train
459.8590308987364,73.70922353316327,39.22413029486022,20051130_55037_0400_PP,Messidor,train
325.13435528209834,74.38062021683673,38.52399968073208,20051116_43995_0400_PP,Messidor,train
483.93719932011203,71.93726084183673,38.08579985836722,IM003243,Messidor,train
510.13077397249185,75.56857860331633,40.63044410662647,IM003034,Messidor,train
276.8796697927981,77.97112165178571,39.82275361026036,IM000241,Messidor,train
334.9573886490822,76.51584422831633,29.717856191841975,0684311afdfc,APTOS,train
259.427745559721,74.53852439413265,37.83476309844485,IM000501,Messidor,train
444.0912463793106,91.59183673469387,39.29902798356387,IDRiD_347_train,IDRiD,train
311.8422712793156,106.45043447066327,38.7684228164052,03747397839f,APTOS,train
300.30364449368767,86.94640864158163,38.70629244133715,IDRiD_006_train,IDRiD,train
667.5182418092397,91.99304448341837,41.626581088524595,IDRiD_345_train,IDRiD,train
338.53538147760696,66.23806202168367,34.46875472654295,ae20112e7a1e,APTOS,train
287.3020864289683,78.80687978316327,44.14334399136536,04aef84a2cc1,APTOS,train
490.20599942125915,88.61116868622449,39.23054463800664,IDRiD_280_train,IDRiD,train
287.8070046942416,72.1075215242347,37.211781678103186,IM001738,Messidor,train
500.8617065438426,99.51345264668367,50.9867134474434,20060523_50408_0100_PP,Messidor,train
435.8706664133449,95.55909199617346,47.51727515317905,12058bbb8299,APTOS,train
278.2980846196897,80.36160714285714,35.58469037289701,IDRiD_172_train,IDRiD,train
632.2794432983653,90.58950494260205,40.560245201163596,IDRiD_300_train,IDRiD,train
439.43998002032845,80.76853475765306,42.68254421574867,IM003687,Messidor,train
702.1364319788224,90.82740752551021,49.49529660427233,20060523_50003_0100_PP,Messidor,train
580.1387503293096,99.64867665816327,52.30574577403861,20060412_61383_0200_PP,Messidor,train
198.78389772083898,62.76195790816327,30.186339615053882,IM001007,Messidor,train
530.2453624958895,107.21179448341837,54.70361064808569,20060411_59941_0200_PP,Messidor,train
600.2752451004956,108.5413743622449,56.05669024533681,20051216_44252_0200_PP,Messidor,train
341.6961866007006,100.57166772959184,40.76824683296394,IDRiD_068_test,IDRiD,train
686.747437589519,114.64568718112245,43.44756963436518,00e4ddff966a,APTOS,train
297.88081626145356,72.6690449617347,37.03871533095119,IM001153,Messidor,train
383.01714748365094,91.16934390943878,44.508157968325854,9d75de31f1b8,APTOS,train
513.4746195969111,96.38498485331633,49.344368616064735,20060411_62228_0200_PP,Messidor,train
506.38161090332886,97.62352519132654,49.94934224106834,20060410_43847_0200_PP,Messidor,train
384.61349584181477,106.81544961734694,53.1075922604017,20060407_43834_0200_PP,Messidor,train
319.8962697160586,79.5209661989796,39.651550975084504,IM000568,Messidor,train
328.10378209614146,86.74960140306122,48.0665950575642,06586082a24d,APTOS,train
294.6117363750612,72.47365274234694,38.19290205310184,IM003035,Messidor,train
475.042195538986,86.32204639668367,43.055367718079545,12ab2f6397f0,APTOS,train
176.09134558090216,55.12480070153061,31.22764522425177,a26f50218b84,APTOS,train
326.6226207156422,64.15840242346938,34.18650983808502,8fbb2ca39911,APTOS,train
434.04562915577986,68.34638073979592,38.98027670391413,IM003580,Messidor,train
400.23816299120716,77.84937021683673,39.797742680545255,20051212_37442_0400_PP,Messidor,train
420.6142875039046,86.79777184311224,44.01285309839129,3b2b91590590,APTOS,train
369.5925099755366,88.66276705994898,43.01612501549252,7ce671f952be,APTOS,train
610.0111233394674,104.02461336096938,53.91777967547177,20060530_53761_0100_PP,Messidor,train
585.589135096104,94.07896205357143,49.0083867283293,20060410_46874_0200_PP,Messidor,train
447.8958602767843,89.14471061862245,45.439586967527106,5995321563b7,APTOS,train
425.0365737345456,88.44557158801021,22.96216341247339,7356dd08b0ae,APTOS,train
302.43688115632716,76.86639030612245,40.13521427520399,20051116_44718_0400_PP,Messidor,train
397.75897256794786,70.93325494260205,38.65455438770914,IM004262,Messidor,train
638.1639447496216,96.85760124362245,52.45714502289083,20060412_51835_0200_PP,Messidor,train
223.38179961088946,87.91705197704081,36.98791697674456,0d310aba6373,APTOS,train
1238.575255603703,99.14622528698979,52.399292254610344,20060522_46454_0100_PP,Messidor,train
439.13603146222164,94.35552853954081,48.33243104203778,f7735b6d47f7,APTOS,train
430.34574978751766,92.33009805484694,47.46567124885672,5ac7a414560e,APTOS,train
236.5955471684664,79.7977519132653,39.630603999008244,IM000917,Messidor,train
591.1792440609056,101.19933832908163,51.76813283333132,20060412_51952_0200_PP,Messidor,train
446.31366279432046,90.42289142219387,47.48526634135663,1cb6961d141c,APTOS,train
390.16701900636286,69.08671476403062,37.684211056034734,20051110_38352_0400_PP,Messidor,train
416.4539095788437,103.17279177295919,51.85279481863246,20060412_52520_0200_PP,Messidor,train
394.96670217605396,81.52764269770408,42.64637104795477,IM000806,Messidor,train
203.51148200521664,74.30833466198979,41.92113681025995,d7a01fca9838,APTOS,train
265.37214968831074,100.77301897321429,39.32029928380271,IDRiD_022_test,IDRiD,train
540.4027323275991,88.81505102040816,46.59956100958101,20060412_61169_0200_PP,Messidor,train
213.66128947882785,63.10931521045919,34.354633172739405,IM003287,Messidor,train
292.6083242836618,68.01725924744898,35.09037934883888,IM004737,Messidor,train
486.93248531590996,85.04809072066327,42.31748845740417,bc73ce76ec43,APTOS,train
396.7768727067807,87.17930883290816,44.796643100440086,9e2058917304,APTOS,train
454.49891342773185,97.34877232142857,42.02579280547876,IDRiD_283_train,IDRiD,train
378.96968670280603,89.13885124362245,43.32607791953412,b2b79b37d314,APTOS,train
302.3093934287532,67.33133370535714,37.298206681324324,IM003924,Messidor,train
440.33932541470296,76.39142219387755,40.06629214222142,20051021_51936_0100_PP,Messidor,train
288.54433832283763,90.32391980229592,43.25501565568634,4cfd22ae43d4,APTOS,train
259.2156894450285,73.45910395408163,30.776279991297095,1177d583c807,APTOS,train
412.81437929686484,70.33077566964286,37.387238819132826,20051020_45004_0100_PP,Messidor,train
316.3702109502485,76.32196667729592,38.73316517030975,IM002472,Messidor,train
296.2940575064644,81.5703125,33.60906833282966,IDRiD_166_train,IDRiD,train
383.0092092571235,98.64566725127551,44.487037736711805,IDRiD_247_train,IDRiD,train
264.81574370611816,72.44571109693878,35.955348860876754,356304d15a5c,APTOS,train
242.9850733863071,77.48034917091837,38.60179923711284,IM000114,Messidor,train
750.3331500346934,95.38735650510205,43.21155479005794,IDRiD_204_train,IDRiD,train
188.86150001635508,97.10226004464286,37.93821190024797,IDRiD_042_test,IDRiD,train
326.41397145846054,96.20037468112245,40.80644415707914,IDRiD_277_train,IDRiD,train
293.08378691913583,100.53866390306122,36.719433339285246,172df1330a60,APTOS,train
414.0182222797691,83.08227040816327,41.45671390288742,62ecdc90dd42,APTOS,train
376.72777368266696,85.51921237244898,43.283976945533546,20060530_53042_0100_PP,Messidor,train
315.74166767163257,111.01167889030613,53.333029659845025,4205e9deb058,APTOS,train
465.8633056268847,84.48054846938776,42.86334009678612,3f5b4c2948e8,APTOS,train
272.85410604631835,74.16703204719387,31.160760049218236,c5ad60521f8c,APTOS,train
367.14508810325344,90.91497927295919,46.81089734712218,20060523_50469_0100_PP,Messidor,train
647.823705689503,90.77192283163265,47.0967683183768,20060412_59124_0200_PP,Messidor,train
445.53068822585055,80.49294483418367,31.210479954045567,0eb52045349f,APTOS,train
104.81342815985434,78.84440768494898,32.22156914107186,1414128bead0,APTOS,train
740.398276242054,93.12061543367346,50.12977181028599,20060523_45524_0100_PP,Messidor,train
593.5679292309438,77.54229113520408,44.31165900492281,e160a3b19911,APTOS,train
294.39866703483074,89.0140306122449,36.62917567638133,7116128c65ab,APTOS,train
146.31886186643422,62.465062978316325,32.5746734472555,a82a12ad3fb1,APTOS,train
673.8670311053561,92.26715959821429,48.407121753883025,20060530_54312_0100_PP,Messidor,train
332.8259871171843,70.10835857780613,38.42380756576596,20051213_61406_0100_PP,Messidor,train
322.51259797933153,61.49848533163265,32.870115198341004,IM000840,Messidor,train
540.3789729980666,113.11354033801021,56.933231249295666,20060412_52271_0200_PP,Messidor,train
310.80662287498,98.90214445153062,49.40742596632782,87b671c6d4c5,APTOS,train
460.8793910597325,87.74258609693878,44.3960964246957,3bf2deaa5ef0,APTOS,train
535.6472397120681,92.06967474489795,47.88568670378643,20060523_50153_0100_PP,Messidor,train
244.58787060459179,67.57543447066327,34.27862954625238,IM001950,Messidor,train
312.97463392982974,98.93775908801021,42.70356612254889,IDRiD_287_train,IDRiD,train
565.8504040550063,115.2193678252551,57.938026372316415,20060412_52245_0200_PP,Messidor,train
199.55515155530085,59.41826769770408,32.19753682918113,a1b28bcbce00,APTOS,train
364.3953442805909,79.59070073341837,38.42878334178052,e246cd89e1cc,APTOS,train
401.909151695709,65.05875318877551,34.34128703831603,IM001674,Messidor,train
308.9713751150637,103.31166294642857,43.33074262960217,IDRiD_359_train,IDRiD,train
203.32587884039444,57.795619419642854,30.725222914172107,a8b3c0961d42,APTOS,train
549.8860270966097,92.94529257015306,48.324965313621085,20051214_56242_0100_PP,Messidor,train
407.2496996632918,78.41438137755102,40.325050990326204,be21d8b60e2a,APTOS,train
295.95095050975414,78.5660475127551,40.23643182986692,20051202_55944_0400_PP,Messidor,train
332.93433651135695,67.32419882015306,34.07336797046598,IM000072,Messidor,train
474.45407412678736,89.49406090561224,43.82714595657692,7a77c3eb468c,APTOS,train
562.5392362756661,87.88901068239795,35.912080323527206,1a90fad9ffa2,APTOS,train
499.6886317051733,79.79356664540816,42.51163691302905,20051020_62615_0100_PP,Messidor,train
285.43152164926335,77.73979591836735,38.87349293484957,20051020_65166_0100_PP,Messidor,train
305.4106064283664,73.14194036989795,36.58815848675363,IM001866,Messidor,train
768.1559954813647,90.69923867984694,48.8989079729906,20060407_41149_0200_PP,Messidor,train
411.5919927527934,84.1244818239796,40.807933517258235,691eeb59b4cb,APTOS,train
364.31347999270884,71.98620854591837,37.077344045821604,IM002300,Messidor,train
432.82460341638256,85.82989875637755,42.31702979369583,51a078d6d43a,APTOS,train
590.8285082392472,92.6923828125,49.048936065521104,20060412_60396_0200_PP,Messidor,train
322.2536888122559,66.54109534438776,35.13886652464697,20051130_55393_0400_PP,Messidor,train
471.5424350002118,98.79842952806122,39.921910710836805,IDRiD_060_test,IDRiD,train
421.58150804345684,96.9618144132653,47.677703818604115,1f3f32efaf20,APTOS,train
491.2779903515137,89.18373325892857,35.13490966906111,10f36b0239fb,APTOS,train
138.61127374848442,54.77164381377551,28.121531636629754,b963a11638f2,APTOS,train
490.4920503706894,81.59113919005102,40.72563507338074,5257cb536da2,APTOS,train
455.8524819608034,87.93347417091837,45.44898032075878,20060529_56013_0100_PP,Messidor,train
180.63457438331102,67.73222257653062,39.28141416769813,9b4fc15df3c8,APTOS,train
235.51115284498312,101.94190449617346,43.60211513891476,IDRiD_241_train,IDRiD,train
788.7590846638042,101.40017139668367,52.51305754288652,20060530_55180_0100_PP,Messidor,train
788.9917048875714,99.95075334821429,45.5628309734704,IDRiD_297_train,IDRiD,train
318.6535366682746,74.89544802295919,39.659149825308155,IM004507,Messidor,train
266.7614572275583,84.70123166454081,43.83864247143272,20051116_58804_0400_PP,Messidor,train
368.3179040258997,73.20729033801021,38.59743588663845,IM003857,Messidor,train
191.45509774344308,65.06754225127551,31.39651625334551,0f882877bf13,APTOS,train
415.24484039038134,105.29396524234694,45.66644792550347,IDRiD_376_train,IDRiD,train
475.31926137693017,108.0506816007653,55.22856938549981,20060411_59087_0200_PP,Messidor,train
192.62962331775816,74.88337053571429,33.18117333607066,0981195eb9fb,APTOS,train
465.47153104895705,85.6362005739796,43.891445277369264,de55ed25e0e8,APTOS,train
301.2371918032041,94.18468989158163,47.71654609776168,874f8c1929f6,APTOS,train
333.1391988334831,90.36094945790816,44.066669600346835,e4c799738a19,APTOS,train
178.28402066776923,100.59050143494898,38.67526249928023,IDRiD_409_train,IDRiD,train
590.9236586001554,95.33601721938776,49.87877019487114,20060412_58802_0200_PP,Messidor,train
427.93467646904264,95.73824139030613,47.313810889225294,e135d7ba9a0e,APTOS,train
445.34212044545484,87.73523198341837,44.58713879101898,d8da9de62743,APTOS,train
584.5566857590967,96.31379544005102,50.174856538817686,20060410_39859_0200_PP,Messidor,train
405.8241817120064,90.7418287627551,46.117757637931994,999ad827ed35,APTOS,train
460.9902264306268,115.80014349489795,57.54943870610357,20060411_61952_0200_PP,Messidor,train
536.3510957358034,100.13715720663265,44.94509389604318,IDRiD_231_train,IDRiD,train
574.492284796229,90.9462890625,47.402682987915306,20060411_61901_0200_PP,Messidor,train
433.4634215904245,86.04920679209184,43.85472558440189,76095c338728,APTOS,train
571.7708475505347,86.01478794642857,45.713218682472345,07a2b8cabf6b,APTOS,train
319.37380692761224,72.6827168367347,38.328224992496466,IM001307,Messidor,train
370.7521255648866,71.9649433992347,37.77928032865124,f5733f77273d,APTOS,train
312.6408865649419,80.91739078443878,40.98682439627677,20051021_36097_0100_PP,Messidor,train
494.7555151784087,82.67859135841837,42.54129653560491,ba2ea9182090,APTOS,train
276.07509458129573,62.88620057397959,33.881936996006466,IM004012,Messidor,train
546.9804050198499,90.99206792091837,46.651394146304526,20060530_36895_0100_PP,Messidor,train
388.2161789925483,75.83312739158163,39.157423893498944,20051205_58150_0400_PP,Messidor,train
361.74774912206993,99.67008131377551,51.467758996875695,20060530_53455_0100_PP,Messidor,train
329.1802643963021,69.83197146045919,36.66542788987195,IM003160,Messidor,train
716.8596729463659,88.94050940688776,51.14940612619011,2f81ee5f2926,APTOS,train
165.85888277814072,64.71875,31.955648087227786,f8d62557ad0c,APTOS,train
272.3091405751754,75.86848294005102,38.40658680973762,20051205_31949_0400_PP,Messidor,train
557.1608993005176,107.19955755739795,55.46347341785743,20051216_46624_0200_PP,Messidor,train
311.8490974933889,67.2496412627551,35.72388626361422,IM002216,Messidor,train
573.5039641695289,101.53318319515306,53.55270706167162,20060407_41312_0200_PP,Messidor,train
572.1335399199504,91.86955915178571,47.4385010012444,1da4a17c18c9,APTOS,train
467.3217163959775,74.46039939413265,40.18448996923979,IM004132,Messidor,train
389.38298139170973,90.88970822704081,45.270812906576644,9e2a8135f471,APTOS,train
390.3213740693982,98.81993383290816,42.98382321477334,IDRiD_248_train,IDRiD,train
220.73570396998485,65.68283641581633,33.46618865687427,IM000531,Messidor,train
349.00173094787976,73.07672991071429,36.565871385926634,IM000205,Messidor,train
409.0454053068498,81.27252072704081,42.78476811861363,IM003766,Messidor,train
455.7870505860029,71.54352678571429,38.80933084843926,IM003746,Messidor,train
307.2045296967303,106.08902662627551,44.879356001911326,d1f1ea894da1,APTOS,train
728.9355558068094,103.40064971301021,54.25613230404886,20060407_39402_0200_PP,Messidor,train
327.7157061988739,101.61260363520408,38.276293616423004,IDRiD_401_train,IDRiD,train
296.140739307062,64.34201610331633,37.46772251979738,IM002650,Messidor,train
101.39907525510205,58.778738839285715,24.02515470928089,103f97a2ab15,APTOS,train
294.0131729933085,88.2359693877551,44.65274268282468,b1c6f0997e27,APTOS,train
343.752711672626,74.53782684948979,30.002184299679026,107aea0d9289,APTOS,train
409.96035020463614,110.56624681122449,55.6523762093795,20060411_62142_0200_PP,Messidor,train
623.5132274568105,91.59640066964286,48.74337010736586,b553e7909535,APTOS,train
249.26763604452887,77.15547273596938,40.2049516961258,5288f7441f64,APTOS,train
626.8863999514915,93.46743463010205,49.31848976277941,20060407_44042_0200_PP,Messidor,train
467.5637975690366,93.65150669642857,48.56679547355814,20060530_55370_0100_PP,Messidor,train
533.9944265684154,111.44389748086735,56.991836582179886,20060410_39606_0200_PP,Messidor,train
338.312986704768,77.32826450892857,37.16101037202953,6dc07f968794,APTOS,train
137.14658695675342,62.79842952806123,32.61932242149888,d160ebef4117,APTOS,train
356.7116571543168,93.3326490752551,46.03652487075496,a34fc5376669,APTOS,train
470.88878562280615,74.90736607142857,40.71790775259265,IM003020,Messidor,train
516.0091279552958,70.84516501913265,38.000289528970534,20051021_39661_0100_PP,Messidor,train
423.71707431041716,81.5801777742347,40.48197730329155,7a06ea127e02,APTOS,train
459.94906916453516,84.16244818239795,43.720944452678616,f7e9fa75c7c1,APTOS,train
343.6373244873041,80.14981265943878,40.98198598880629,613028ede6a0,APTOS,train
324.11633130462405,92.18064413265306,37.441539955689066,IDRiD_064_test,IDRiD,train
393.1486644812397,93.90720663265306,49.37279726464123,20060523_49681_0100_PP,Messidor,train
552.1789900427408,78.24812659438776,42.233333668252776,20051130_54476_0400_PP,Messidor,train
409.0734375139814,86.79019850127551,44.95742840393179,20060522_45691_0100_PP,Messidor,train
340.2647308244749,79.16286670918367,40.23752496666132,IM000191,Messidor,train
258.5141287981992,82.23557079081633,34.16269770620844,IDRiD_071_train,IDRiD,train
181.77092460710176,78.33416374362245,31.122823513064436,IDRiD_024_test,IDRiD,train
525.3718112244898,105.79791135204081,54.04504938755599,20060410_44224_0200_PP,Messidor,train
337.95897121937855,71.75330835459184,31.60697148952647,01f7bb8be950,APTOS,train
504.6868106849191,102.57019292091837,45.31285951223771,IDRiD_192_train,IDRiD,train
962.2233324904881,96.70932318239795,51.238538079951276,20060523_42953_0100_PP,Messidor,train
303.3265907068344,60.97431042729592,34.65345586619896,4ef16a53d899,APTOS,train
455.3598547363123,80.06622688137755,45.61385472623589,a821b6ecef33,APTOS,train
271.62668832844867,77.1754225127551,39.24259248917049,4ef0b485a7da,APTOS,train
295.81090684356116,85.42364875637755,36.51827177833547,234399352d36,APTOS,train
530.5641012191772,100.77632732780613,39.933971412019226,0c917c372572,APTOS,train
255.8270667507866,86.09406887755102,43.52172223178635,38b9bb961847,APTOS,train
982.338353793356,92.77704480229592,43.585683777602874,IDRiD_225_train,IDRiD,train
574.3732482516135,83.32391980229592,45.123305397105,20060523_45812_0100_PP,Messidor,train
304.9617194398549,106.15238360969387,42.949578254276155,96d48b073f18,APTOS,train
358.0678793582655,76.2802734375,38.64263473111301,2700754f71e9,APTOS,train
191.53973556289768,61.47554607780612,31.90839586914256,20051205_33012_0400_PP,Messidor,train
506.0833547545294,86.95794802295919,45.1171539740198,dfc7ec7db0e0,APTOS,train
294.584068628412,91.99278539540816,47.88152476175654,20051202_55562_0400_PP,Messidor,train
398.55324886342675,91.80287388392857,46.593075502923696,f6d760566a51,APTOS,train
277.86396077730814,101.04741310586735,40.17090011195654,IDRiD_357_train,IDRiD,train
374.75469962918027,89.01325334821429,36.64360340917935,IDRiD_053_train,IDRiD,train
331.28799944984473,96.29494180484694,35.39139759209581,191a711852bd,APTOS,train
407.422172526924,94.75235172193878,47.09955920610569,3a4cfea0a766,APTOS,train
425.5784393808635,83.53067203443878,41.759032326506336,ac1667fac512,APTOS,train
452.60592458805206,82.08131377551021,41.107183640708506,24de56d433cd,APTOS,train
439.5053647369804,93.7880859375,46.263139275234636,4e1e252317b5,APTOS,train
390.26979279706796,89.93700175382654,44.8113587557444,b0619ca93a5f,APTOS,train
635.0269661279382,92.53053252551021,48.61496850877591,20051216_44832_0200_PP,Messidor,train
392.44164362235745,83.85554846938776,35.290879978376296,IDRiD_328_train,IDRiD,train
382.8497689150613,81.4407884247449,40.59761392527374,67c03349bb31,APTOS,train
425.33432412137597,95.09480628188776,49.39882853200029,20060410_41191_0200_PP,Messidor,train
323.90206508644417,72.43371332908163,37.372326113562735,20051202_51599_0400_PP,Messidor,train
450.3669988718791,92.16920440051021,47.53282579810494,20060523_50806_0100_PP,Messidor,train
422.1650806790041,87.57306281887755,45.21501921051401,20060523_49791_0100_PP,Messidor,train
456.0206821986607,84.96069834183673,43.620737544932105,20060530_54117_0100_PP,Messidor,train
429.63272890991,108.93853635204081,55.78481549909839,20060411_59062_0200_PP,Messidor,train
431.76485005203557,106.77090640943878,54.77423252890532,20060410_44345_0200_PP,Messidor,train
554.0589594171723,91.70902423469387,48.63762225546422,20060410_40605_0200_PP,Messidor,train
295.802027217749,61.96077806122449,32.43121793746538,6c3745a222da,APTOS,train
395.339456946688,87.21711575255102,43.11840860715722,5cbe88914a72,APTOS,train
293.33502387921044,96.29815051020408,38.673405947424456,6cfb7b44ef6f,APTOS,train
267.5855959245236,95.30434869260205,31.007734802279,a6c9e96a10d7,APTOS,train
462.4849745759563,93.45758928571429,47.62345826276472,20060522_46379_0100_PP,Messidor,train
207.66324835645807,73.84333147321429,39.29094816716059,IM003571,Messidor,train
365.2723449935817,86.77439413265306,45.56172010841466,IM000683,Messidor,train
364.47780988852907,81.86433753188776,41.18131010360261,0afbeeef0ff7,APTOS,train
382.66166570354426,76.47393176020408,40.555901278144326,IM001402,Messidor,train
275.28134402450246,69.1088568239796,34.45170055654425,IM001467,Messidor,train
407.1084749649982,106.51915258290816,53.57552469354614,20060410_40381_0200_PP,Messidor,train
414.2412529770208,91.16822783801021,45.83737939439038,c81c6911f5e0,APTOS,train
425.2890764365143,69.41470025510205,37.69751314809054,IM003812,Messidor,train
250.5535308507421,83.73210299744898,34.94880005107185,IDRiD_101_test,IDRiD,train
250.40781693615455,93.00502232142857,38.758746218753735,IDRiD_126_train,IDRiD,train
492.9492463533305,116.11278300382654,46.395642675782554,IDRiD_012_train,IDRiD,train
383.2697293246999,67.00982541454081,35.5070112891383,IM003989,Messidor,train
310.46014567903063,91.68546715561224,46.7541205098655,IM000190,Messidor,train
444.03112162375936,110.4507134885204,56.05133926161719,20060407_42099_0200_PP,Messidor,train
222.0540465764431,95.67414700255102,38.95684443465867,83d6e40c869f,APTOS,train
304.65011449517533,72.44250239158163,39.349374182483345,20051117_37100_0400_PP,Messidor,train
446.1653709491061,92.70457987882654,46.34576320410678,8e76054f0831,APTOS,train
249.32485464899204,75.33316725127551,37.679657187264446,8dfa629ca74e,APTOS,train
415.0098851786609,85.99934231505102,43.11198990807583,d51e5d7484ea,APTOS,train
292.4193892373685,74.47421077806122,37.5384455956145,IM001559,Messidor,train
435.9271753589991,89.34070073341837,44.476866120682736,ef4121e9bb67,APTOS,train
123.03490824383627,53.853794642857146,29.144006508780645,cfd1bd0fcbb4,APTOS,train
486.8746123323834,90.5082708864796,50.26400339031929,022f820027b8,APTOS,train
360.1762243189051,83.11017219387755,41.327288487857686,9d98a0b585f2,APTOS,train
489.97152505165246,78.67305086096938,31.50231095477528,0dc031c94225,APTOS,train
124.67344973713891,54.581134406887756,31.605376546511742,521b5377a727,APTOS,train
596.2236229838157,113.14907525510205,57.38521583643148,20051216_45595_0200_PP,Messidor,train
610.8992344650911,98.3577806122449,50.596299798516476,20051214_56269_0100_PP,Messidor,train
208.18257036530835,73.13358976403062,31.80252475687152,IDRiD_150_train,IDRiD,train
415.0888135227646,92.3443678252551,46.89122905035892,20060412_63104_0200_PP,Messidor,train
818.8828066135139,90.62661431760205,48.36545531267998,20060407_41177_0200_PP,Messidor,train
197.2248857264616,55.13735650510204,28.912538042965277,0fbbd665431f,APTOS,train
444.14111492684464,85.87075494260205,42.74656420009499,00cc2b75cddd,APTOS,train
305.8289899651283,64.14431202168367,33.892655460461796,1d2472849dce,APTOS,train
249.53706716031445,100.58350605867346,39.54144044402878,IDRiD_050_test,IDRiD,train
490.645331999204,96.77453364158163,50.10692972504867,20060412_52931_0200_PP,Messidor,train
164.4050542965674,82.26576450892857,32.79652946807846,IDRiD_100_train,IDRiD,train
301.846186650986,104.52337771045919,42.4670768754143,IDRiD_388_train,IDRiD,train
837.6206813480197,104.85098453443878,54.180069461792364,20051208_39297_0400_PP,Messidor,train
622.8912203561162,95.6714166135204,49.43562008750822,20060411_61781_0200_PP,Messidor,train
496.0398195227798,86.474609375,44.71494885644542,20051201_37382_0400_PP,Messidor,train
233.86682332113156,79.8492506377551,37.02839821852658,IDRiD_049_test,IDRiD,train
373.7704605581561,67.78792649872449,36.57494782159998,IM004439,Messidor,train
432.0246882881536,72.6821588010204,37.09666896293656,IDRiD_169_train,IDRiD,train
793.2048990483187,112.455078125,48.03743374057089,IDRiD_250_train,IDRiD,train
300.5768134459909,105.84357063137755,44.046627258002836,IDRiD_020_train,IDRiD,train
405.7469248642578,108.7027662627551,55.44590540931778,20060407_38711_0200_PP,Messidor,train
268.8245886072225,73.04057716836735,37.80368777630438,20051202_55921_0400_PP,Messidor,train
293.2912888199228,86.06857860331633,36.831988335367484,IDRiD_110_train,IDRiD,train
392.515429336694,96.96308992346938,39.803372558701106,IDRiD_040_train,IDRiD,train
256.59041823292216,75.11423788265306,36.283420331728955,IM001423,Messidor,train
736.6227394268444,100.71018016581633,52.97858226274894,20060412_61365_0200_PP,Messidor,train
146.57136969663657,88.53792649872449,34.961900678891794,IDRiD_096_train,IDRiD,train
434.5083970936176,104.92889030612245,52.420184689933535,20060412_61251_0200_PP,Messidor,train
559.8806982421715,86.96803252551021,44.50817020152275,4b237b958555,APTOS,train
287.0930168599895,74.19487404336735,38.595447765269014,IM001666,Messidor,train
844.6850456228261,109.71795280612245,58.544441747451415,20060411_59859_0200_PP,Messidor,train
511.410015974875,77.3961256377551,40.398134850542085,20051021_39314_0100_PP,Messidor,train
347.12852514092987,82.77277981505102,43.188637160214775,15e24b73d4a7,APTOS,train
201.17435488647243,63.35516980229592,33.95976406798373,f580566e27f5,APTOS,train
534.363356434569,93.16440130739795,47.0206853543852,f4df3d86688d,APTOS,train
326.47836441896396,84.69738520408163,43.24270277872638,20051205_59240_0400_PP,Messidor,train
535.0111999384616,91.3883131377551,47.90067110830948,650104ede84c,APTOS,train
608.3588594228514,88.04966517857143,46.394182884968615,20060523_49942_0100_PP,Messidor,train
692.0597105741203,90.18987165178571,48.24770297217586,20060530_54332_0100_PP,Messidor,train
368.1887430670062,65.25831074617346,35.280828603036376,IM000674,Messidor,train
305.40457091039536,85.28691007653062,44.298004586553695,20051109_59864_0400_PP,Messidor,train
323.29805651549145,71.62573740433673,34.248436045263105,IDRiD_157_train,IDRiD,train
294.8605816704886,81.27268016581633,41.379001476509636,08bef347f40d,APTOS,train
610.272029277336,95.7758490114796,51.05758272093391,20051020_43882_0100_PP,Messidor,train
328.876703420017,89.4926458864796,37.5123797822088,IDRiD_006_test,IDRiD,train
335.87247381404956,75.09628109056122,38.892326740399035,IM000298,Messidor,train
270.6281959377989,74.87442203443878,28.856883774514547,04a6fc58dabc,APTOS,train
309.831473194823,104.06166294642857,42.16861756537574,IDRiD_385_train,IDRiD,train
592.017492301064,72.58382493622449,42.292970350235315,IM002802,Messidor,train
230.49596298222536,55.32362085459184,31.73343132023779,IM004471,Messidor,train
716.6909213238881,64.85311702806122,38.120191303594694,IM004053,Messidor,train
538.5901838693457,88.09243463010205,46.09147484184913,fb88d23fc5fe,APTOS,train
411.89651170068856,89.57800542091837,46.663182281663524,20060530_54242_0100_PP,Messidor,train
175.10032733844153,51.48148517219388,23.94009866924086,8f318a978844,APTOS,train
424.43007703405385,73.83685427295919,39.73491926722991,IM004342,Messidor,train
174.1361849259357,81.30829480229592,32.192218418928036,IDRiD_051_train,IDRiD,train
783.3767772036658,94.14524872448979,52.73479585570838,ec57cc20d776,APTOS,train
454.0209289941626,74.03882334183673,40.17536454764778,20051116_54484_0400_PP,Messidor,train
274.30979826012435,63.74862484056123,32.83716529373298,IM001034,Messidor,train
283.355607184903,77.1864237882653,39.86708730105761,IM000242,Messidor,train
431.93965304468827,86.25542091836735,42.36648646057582,1c13a1483f4a,APTOS,train
566.3595399769183,91.82726801658163,47.16198626288039,da3a2275c850,APTOS,train
811.8621443999107,93.38364955357143,49.707991528096265,20060407_43436_0200_PP,Messidor,train
144.95403007783773,91.83641581632654,35.69022607584538,IDRiD_067_test,IDRiD,train
259.5461723140159,94.92924904336735,47.4082027083318,20060411_58413_0200_PP,Messidor,train
193.978377250074,63.73582987882653,33.254626227312386,5ead17e894ae,APTOS,train
537.3120350545767,69.4145208864796,38.100406446419655,IM003878,Messidor,train
